playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PPG,RPG,ORPG,DRPG,APG,SPG,BPG,MPG,TPG,FG%,FT%,3PT%,postPPG,postRPG,postORPG,postDRPG,postAPG,postSPG,postBPG,postMPG,postTPG,postFG%,postFT%,post3PT%
joneswi02,725,0,21931,8484,2118,3442,5560,1446,469,329,1247,2574,7721,3542,1893,1388,84,12,29,0,936,323,95,121,216,81,28,12,58,118,306,142,47,39,0,0,11.7020690,7.668965517,2.92137931,4.747586207,1.994482759,0.646896552,0.453793103,30.24965517,1.72,0.458748867,0.733227681,0.142857143,11.13793103,7.448275862,3.275862069,4.172413793,2.793103448,0.965517241,0.413793103,32.27586207,2,0.464052288,0.829787234,
joneswi03,5,0,24,10,0,0,2,4,0,0,0,6,11,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0.4,0,0,0.8,0,0,4.8,0,0.272727273,0.571428571,0,,,,,,,,,,,,
jordaad01,10,0,97,21,3,3,6,22,3,1,8,6,27,8,4,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1000000,0.6,0.3,0.3,2.2,0.3,0.1,9.7,0.8,0.296296296,0.5,0.25,,,,,,,,,,,,
jordach01,71,0,855,369,94,122,216,53,33,13,84,184,373,162,72,43,10,2,2,0,18,2,0,5,5,2,2,0,1,9,6,1,0,0,0,0,5.1971831,3.042253521,1.323943662,1.718309859,0.746478873,0.464788732,0.183098592,12.04225352,1.183098592,0.434316354,0.597222222,0.2,1,2.5,0,2.5,1,1,0,9,0.5,0.166666667,,
jordade01,269,132,5754,1616,603,1107,1710,91,98,398,291,692,1052,677,595,262,4,0,11,11,249,50,18,40,58,4,7,18,7,20,40,21,24,8,0,0,6.0074349,6.356877323,2.241635688,4.115241636,0.338289963,0.364312268,1.479553903,21.39033457,1.081784387,0.643536122,0.440336134,0,4.545454545,5.272727273,1.636363636,3.636363636,0.363636364,0.636363636,1.636363636,22.63636364,0.636363636,0.525,0.333333333,
jordaed01,420,0,8507,3414,216,572,788,1595,766,96,897,893,3256,1349,909,694,98,22,7,0,93,38,6,9,15,23,10,3,7,6,40,15,9,8,1,0,8.1285714,1.876190476,0.514285714,1.361904762,3.797619048,1.823809524,0.228571429,20.2547619,2.135714286,0.414312039,0.763476348,0.224489796,5.428571429,2.142857143,0.857142857,1.285714286,3.285714286,1.428571429,0.428571429,13.28571429,1,0.375,0.888888889,0
jordaje01,21,0,108,42,14,13,27,4,1,6,2,15,33,17,10,8,0,0,1,0,4,2,2,0,2,0,0,0,0,0,2,1,0,0,0,0,2.0000000,1.285714286,0.666666667,0.619047619,0.19047619,0.047619048,0.285714286,5.142857143,0.095238095,0.515151515,0.8,,2,2,2,0,0,0,0,4,0,0.5,,
jordake01,8,0,0,38,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7500000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
jordami01,1072,0,41013,32292,1668,5004,6672,5633,2514,893,2924,2783,24537,12192,8772,7327,1778,581,179,0,7474,5987,305,847,1152,1022,376,158,546,541,4497,2188,1766,1463,446,148,30.1231343,6.223880597,1.555970149,4.667910448,5.254664179,2.345149254,0.833022388,38.25839552,2.72761194,0.496882259,0.835271318,0.326771654,33.44692737,6.43575419,1.703910615,4.731843575,5.709497207,2.100558659,0.882681564,41.75418994,3.05027933,0.486546587,0.828425821,0.331838565
jordare01,186,0,1662,500,180,163,343,190,92,31,104,201,420,182,229,134,6,2,12,0,88,29,4,11,15,12,6,1,3,12,21,12,9,4,1,1,2.6881720,1.844086022,0.967741935,0.876344086,1.021505376,0.494623656,0.166666667,8.935483871,0.559139785,0.433333333,0.585152838,0.333333333,2.416666667,1.25,0.333333333,0.916666667,1,0.5,0.083333333,7.333333333,0.25,0.571428571,0.444444444,1
jordath01,4,0,106,44,5,14,19,3,3,5,12,14,41,18,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0000000,4.75,1.25,3.5,0.75,0.75,1.25,26.5,3,0.43902439,0.470588235,,,,,,,,,,,,,
jordawa01,30,0,207,68,23,19,42,11,11,5,17,35,75,29,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2666667,1.4,0.766666667,0.633333333,0.366666667,0.366666667,0.166666667,6.9,0.566666667,0.386666667,0.588235294,,,,,,,,,,,,,
jordoph01,442,0,10792,4833,0,0,3028,769,0,0,0,1246,4948,1965,1312,903,0,0,16,0,243,105,0,0,51,14,0,0,0,34,99,36,42,33,0,0,10.9343891,6.850678733,0,0,1.739819005,0,0,24.41628959,0,0.397130154,0.688262195,,6.5625,3.1875,0,0,0.875,0,0,15.1875,0,0.363636364,0.785714286,
jorgejo01,89,0,0,216,0,0,0,33,0,0,0,122,123,82,83,52,0,0,16,0,0,33,0,0,0,0,0,0,0,4,7,14,9,5,0,0,2.4269663,0,0,0,0.370786517,0,0,0,0,0.666666667,0.626506024,,2.0625,0,0,0,0,0,0,0,0,2,0.555555556,
jorgeno01,274,0,2673,2436,0,0,524,233,0,0,0,887,1626,823,1042,790,0,0,21,0,194,206,0,0,58,23,0,0,0,75,148,70,97,66,0,0,8.8905109,1.912408759,0,0,0.850364964,0,0,9.755474453,0,0.506150062,0.75815739,,9.80952381,2.761904762,0,0,1.095238095,0,0,9.238095238,0,0.472972973,0.680412371,
jorgero01,28,0,0,41,0,0,0,1,0,0,0,36,54,14,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4642857,0,0,0,0.035714286,0,0,0,0,0.259259259,0.684210526,,,,,,,,,,,,,
josepco01,29,1,266,58,5,20,25,34,7,3,12,16,70,22,17,11,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0.862068966,0.172413793,0.689655172,1.172413793,0.24137931,0.103448276,9.172413793,0.413793103,0.314285714,0.647058824,0.2,,,,,,,,,,,,
josepga01,4,0,16,2,2,0,2,1,0,1,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000,0.5,0.5,0,0.25,0,0.25,4,0.5,0.2,0,,,,,,,,,,,,,
josepyv01,1,0,5,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0,0,0,0,0,0,5,0,,1,,,,,,,,,,,,,
joyceji01,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,
joyceke01,180,0,4731,1906,100,204,304,580,170,34,322,441,1988,815,332,261,81,15,37,0,846,287,7,36,43,87,24,11,58,89,300,115,63,50,0,7,10.5888889,1.688888889,0.555555556,1.133333333,3.222222222,0.944444444,0.188888889,26.28333333,1.788888889,0.409959759,0.786144578,0.185185185,7.756756757,1.162162162,0.189189189,0.972972973,2.351351351,0.648648649,0.297297297,22.86486486,1.567567568,0.383333333,0.793650794,
joyneha01,2,0,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0.5,0,0.5,0,0,0,2.5,0,,,,,,,,,,,,,,,
judkije01,272,0,3421,1482,163,264,427,282,147,26,214,431,1248,596,329,267,73,23,7,0,10,9,3,1,4,0,1,0,0,0,8,4,0,0,3,1,5.4485294,1.569852941,0.599264706,0.970588235,1.036764706,0.540441176,0.095588235,12.57720588,0.786764706,0.477564103,0.811550152,0.315068493,1.285714286,0.571428571,0.428571429,0.142857143,0,0.142857143,0,1.428571429,0,0.5,,0.333333333
juntupa01,47,0,0,186,0,0,0,0,0,0,0,97,0,80,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9574468,0,0,0,0,0,0,0,0,,0.666666667,,,,,,,,,,,,,
kachawh01,52,0,0,112,0,0,0,37,0,0,0,81,142,38,56,36,0,0,8,0,0,4,0,0,0,2,0,0,0,3,5,2,0,0,0,0,2.1538462,0,0,0,0.711538462,0,0,0,0,0.267605634,0.642857143,,0.5,0,0,0,0.25,0,0,0,0,0.4,,
kaediji01,6,0,0,52,0,0,0,0,0,0,0,6,0,21,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6666667,0,0,0,0,0,0,0,0,,0.555555556,,,,,,,,,,,,,
kaediwa01,5,0,0,28,0,0,0,0,0,0,0,8,0,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6000000,0,0,0,0,0,0,0,0,,0.666666667,,,,,,,,,,,,,
kaftage01,212,0,1335,1594,0,0,424,399,0,0,0,388,1585,586,649,422,0,0,21,0,232,93,0,0,36,24,0,0,0,48,84,32,45,29,0,0,7.5188679,2,0,0,1.882075472,0,0,6.297169811,0,0.369716088,0.650231125,,4.428571429,1.714285714,0,0,1.142857143,0,0,11.04761905,0,0.380952381,0.644444444,
kaisero01,107,0,3925,2023,0,0,401,307,0,0,0,273,1643,687,626,552,294,97,3,0,102,71,0,0,10,4,0,0,0,9,49,27,20,16,8,1,18.9065421,3.747663551,0,0,2.869158879,0,0,36.68224299,0,0.418137553,0.881789137,0.329931973,23.66666667,3.333333333,0,0,1.333333333,0,0,34,0,0.551020408,0.8,0.125
kalafed01,209,0,4358,1474,0,0,1182,310,0,0,0,684,1422,490,718,494,0,0,15,0,235,103,0,0,63,11,0,0,0,49,79,32,60,39,0,0,7.0526316,5.655502392,0,0,1.483253589,0,0,20.85167464,0,0.344585091,0.688022284,,6.866666667,4.2,0,0,0.733333333,0,0,15.66666667,0,0.405063291,0.65,
kamanch01,540,48,16028,6429,1180,3291,4471,736,263,784,1251,1579,5468,2640,1550,1149,16,0,11,0,324,118,21,67,88,10,5,9,33,38,86,51,21,16,0,0,11.9055556,8.27962963,2.185185185,6.094444444,1.362962963,0.487037037,1.451851852,29.68148148,2.316666667,0.482809071,0.741290323,0,10.72727273,8,1.909090909,6.090909091,0.909090909,0.454545455,0.818181818,29.45454545,3,0.593023256,0.761904762,
kanteen01,66,0,874,304,107,171,278,8,18,23,54,87,236,117,105,70,1,0,4,0,43,14,8,8,16,1,0,4,4,7,16,7,1,0,0,0,4.6060606,4.212121212,1.621212121,2.590909091,0.121212121,0.272727273,0.348484848,13.24242424,0.818181818,0.495762712,0.666666667,0,3.5,4,2,2,0.25,0,1,10.75,1,0.4375,0,
kaplora01,105,0,0,592,0,0,0,57,0,0,0,222,824,217,211,158,0,0,23,0,0,152,0,0,0,13,0,0,0,47,191,54,56,44,0,0,5.6380952,0,0,0,0.542857143,0,0,0,0,0.263349515,0.748815166,,6.608695652,0,0,0,0.565217391,0,0,0,0,0.282722513,0.785714286,
kaponja01,509,2,9076,3398,164,679,843,417,180,25,327,778,3025,1336,322,269,1054,457,10,0,231,98,2,16,18,6,4,0,3,18,70,39,6,5,28,15,6.6758350,1.656188605,0.322200393,1.333988212,0.819253438,0.353634578,0.049115914,17.83104126,0.642436149,0.441652893,0.835403727,0.433586338,9.8,1.8,0.2,1.6,0.6,0.4,0,23.1,0.3,0.557142857,0.833333333,0.535714286
kappeto01,59,0,0,384,0,0,0,28,0,0,0,78,537,128,161,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5084746,0,0,0,0.474576271,0,0,0,0,0.238361266,0.795031056,,,,,,,,,,,,,
karlco01,24,0,182,58,7,25,32,24,7,3,15,18,58,20,16,12,24,6,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.4166667,1.333333333,0.291666667,1.041666667,1,0.291666667,0.125,7.583333333,0.625,0.344827586,0.75,0.25,0,0,0,0,1,0,0,2,0,,,
karlge01,264,0,4449,1703,105,264,369,795,232,20,362,559,1449,674,440,343,54,12,18,0,246,59,4,18,22,45,16,0,19,36,58,24,18,11,0,0,6.4507576,1.397727273,0.397727273,1,3.011363636,0.878787879,0.075757576,16.85227273,1.371212121,0.465148378,0.779545455,0.222222222,3.277777778,1.222222222,0.222222222,1,2.5,0.888888889,0,13.66666667,1.055555556,0.413793103,0.611111111,
kasetto01,22,0,0,71,0,0,0,0,0,0,0,8,0,25,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2272727,0,0,0,0,0,0,0,0,,0.583333333,,,,,,,,,,,,,
kasided01,8,0,0,12,0,0,0,6,0,0,0,8,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5000000,0,0,0,0.75,0,0,0,0,0.285714286,0,,,,,,,,,,,,,
kasneju01,5,0,0,63,0,0,0,0,0,0,0,18,0,18,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6000000,0,0,0,0,0,0,0,0,,0.818181818,,,,,,,,,,,,,
kasunma01,73,0,569,198,76,112,188,11,10,16,41,155,167,78,66,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7123288,2.575342466,1.04109589,1.534246575,0.150684932,0.136986301,0.219178082,7.794520548,0.561643836,0.467065868,0.636363636,0,,,,,,,,,,,,
katkale01,107,0,0,457,0,0,0,136,0,0,0,212,583,185,127,87,0,0,11,0,0,26,0,0,0,13,0,0,0,20,42,9,11,8,0,0,4.2710280,0,0,0,1.271028037,0,0,0,0,0.317324185,0.68503937,,2.363636364,0,0,0,1.181818182,0,0,0,0,0.214285714,0.727272727,
kauffbo01,525,0,13568,6049,164,344,3682,1429,56,22,0,1374,4835,2306,1919,1437,0,0,5,0,24,6,1,0,7,6,0,0,0,5,6,2,5,2,0,0,11.5219048,7.013333333,0.312380952,0.655238095,2.721904762,0.106666667,0.041904762,25.84380952,0,0.476938987,0.748827514,,1.2,1.4,0.2,0,1.2,0,0,4.8,0,0.333333333,0.4,
kautzwi01,125,0,0,1020,0,0,0,37,0,0,0,214,420,412,273,196,0,0,9,0,0,22,0,0,0,0,0,0,0,14,45,10,6,2,0,0,8.1600000,0,0,0,0.296,0,0,0,0,0.980952381,0.717948718,,2.444444444,0,0,0,0,0,0,0,0,0.222222222,0.333333333,
keacl01,51,0,447,198,54,74,128,19,10,4,32,99,130,63,104,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8823529,2.509803922,1.058823529,1.450980392,0.37254902,0.196078431,0.078431373,8.764705882,0.62745098,0.484615385,0.692307692,0,,,,,,,,,,,,
kearnmi01,6,0,25,1,0,0,3,5,0,0,0,1,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0.5,0,0,0.833333333,0,0,4.166666667,0,0,0.25,,,,,,,,,,,,,
kearnto01,1,0,7,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000,0,0,0,0,0,0,7,0,1,,,,,,,,,,,,,,
keefead01,617,0,10334,3107,999,1557,2556,427,307,173,545,1114,2230,1120,1213,866,14,1,64,0,676,190,47,103,150,19,20,9,28,83,134,73,66,43,2,1,5.0356564,4.142625608,1.619124797,2.52350081,0.692058347,0.497568882,0.280388979,16.74878444,0.883306321,0.502242152,0.713932399,0.071428571,2.96875,2.34375,0.734375,1.609375,0.296875,0.3125,0.140625,10.5625,0.4375,0.544776119,0.651515152,0.5
keeliha01,20,0,75,44,3,3,6,10,7,0,7,9,39,17,14,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2000000,0.3,0.15,0.15,0.5,0.35,0,3.75,0.35,0.435897436,0.714285714,,0,0,0,0,0,0,0,1,0,,,
kellebi01,556,0,13609,6588,515,834,1349,1980,155,11,970,903,5740,2440,1378,1202,1495,506,95,0,2504,1139,50,89,225,334,13,0,156,184,975,415,255,222,23,87,11.8489209,2.426258993,0.926258993,1.5,3.561151079,0.278776978,0.019784173,24.47661871,1.744604317,0.425087108,0.872278665,0.338461538,11.98947368,2.368421053,0.526315789,0.936842105,3.515789474,0.136842105,0,26.35789474,1.642105263,0.425641026,0.870588235,3.782608696
kellebo01,54,0,1222,446,0,0,361,34,0,0,0,162,360,162,179,122,1,0,7,0,143,36,0,0,56,3,0,0,0,14,35,14,16,8,0,0,8.2592593,6.685185185,0,0,0.62962963,0,0,22.62962963,0,0.45,0.681564246,0,5.142857143,8,0,0,0.428571429,0,0,20.42857143,0,0.4,0.5,
kellega01,122,0,1714,735,74,93,550,47,0,0,128,270,675,262,334,211,5,0,16,0,199,93,0,0,73,11,0,0,17,39,88,37,33,19,0,0,6.0245902,4.508196721,0.606557377,0.762295082,0.385245902,0,0,14.04918033,1.049180328,0.388148148,0.631736527,0,5.8125,4.5625,0,0,0.6875,0,0,12.4375,1.0625,0.420454545,0.575757576,
kelleja01,27,0,0,55,0,0,0,0,0,0,0,0,0,19,0,17,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2.0370370,0,0,0,0,0,0,0,0,,,,1.2,0,0,0,0,0,0,0,0,,,
kelleke01,33,0,0,22,0,0,0,1,0,0,0,17,30,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,0,0,0.03030303,0,0,0,0,0.333333333,0.333333333,,,,,,,,,,,,,
kelleri01,814,0,17711,6199,1872,3806,5678,2092,694,749,1576,2613,4435,2166,2384,1867,10,0,45,0,860,259,95,151,246,105,39,24,69,133,197,92,94,75,2,0,7.6154791,6.975429975,2.2997543,4.675675676,2.57002457,0.852579853,0.92014742,21.75798526,1.936117936,0.488387824,0.783137584,0,5.755555556,5.466666667,2.111111111,3.355555556,2.333333333,0.866666667,0.533333333,19.11111111,1.533333333,0.467005076,0.79787234,0
kellocl01,260,0,8514,4918,852,1630,2482,764,381,105,731,858,4041,2008,1161,879,68,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9153846,9.546153846,3.276923077,6.269230769,2.938461538,1.465384615,0.403846154,32.74615385,2.811538462,0.496906706,0.757105943,0.338235294,,,,,,,,,,,,
kellyar01,188,0,3895,1506,190,274,497,331,0,0,337,424,1343,598,408,260,198,50,13,0,77,40,0,0,16,5,0,0,6,22,36,13,8,7,18,7,8.0106383,2.643617021,1.010638298,1.457446809,1.760638298,0,0,20.71808511,1.792553191,0.44527178,0.637254902,0.252525253,3.076923077,1.230769231,0,0,0.384615385,0,0,5.923076923,0.461538462,0.361111111,0.875,0.388888889
kellyje01,46,0,0,262,0,0,0,21,0,0,0,131,323,94,112,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6956522,0,0,0,0.456521739,0,0,0,0,0.291021672,0.660714286,,,,,,,,,,,,,
kellyto01,27,0,0,191,0,0,0,38,0,0,0,73,218,73,73,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0740741,0,0,0,1.407407407,0,0,0,0,0.334862385,0.616438356,,,,,,,,,,,,,
kellyto02,81,0,0,325,0,0,0,0,0,0,0,15,0,114,4,97,0,0,22,0,0,92,0,0,0,0,0,0,0,0,0,34,9,24,0,0,4.0123457,0,0,0,0,0,0,0,0,,24.25,,4.181818182,0,0,0,0,0,0,0,0,,2.666666667,
kelsegr01,305,0,6032,2961,609,793,1402,411,239,150,658,904,2255,1097,1110,762,30,5,5,0,25,8,4,5,9,2,1,0,2,6,7,2,4,4,0,0,9.7081967,4.596721311,1.996721311,2.6,1.347540984,0.783606557,0.491803279,19.77704918,2.157377049,0.486474501,0.686486486,0.166666667,1.6,1.8,0.8,1,0.4,0.2,0,5,0.4,0.285714286,1,
kelsobe01,46,0,298,85,15,16,31,18,12,1,0,45,96,35,22,15,0,0,1,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1.8478261,0.673913043,0.326086957,0.347826087,0.391304348,0.260869565,0.02173913,6.47826087,0,0.364583333,0.681818182,,0,1,0,1,1,0,0,1,0,0,,
kempsh01,1051,0,29295,15347,3026,5808,8834,1704,1185,1279,2766,3826,11278,5505,5805,4304,119,33,88,0,2937,1522,314,539,853,161,99,137,275,346,1032,514,616,491,15,3,14.6022835,8.405328259,2.879162702,5.526165557,1.621313035,1.127497621,1.216936251,27.87345385,2.631779258,0.488118461,0.741429802,0.277310924,17.29545455,9.693181818,3.568181818,6.125,1.829545455,1.125,1.556818182,33.375,3.125,0.498062016,0.797077922,0.2
kemptti01,280,0,3758,1259,241,554,795,307,121,44,289,603,953,458,507,343,3,0,6,0,121,44,11,10,21,12,3,0,6,17,34,17,10,10,0,0,4.4964286,2.839285714,0.860714286,1.978571429,1.096428571,0.432142857,0.157142857,13.42142857,1.032142857,0.480587618,0.6765286,0,7.333333333,3.5,1.833333333,1.666666667,2,0.5,0,20.16666667,1,0.5,1,
kendrfr01,24,0,121,80,19,17,36,6,11,3,0,22,77,31,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333,1.5,0.791666667,0.708333333,0.25,0.458333333,0.125,5.041666667,0,0.402597403,0.818181818,,,,,,,,,,,,,
kenned_01,2,0,59,12,1,6,7,3,2,0,3,7,12,5,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0000000,3.5,0.5,3,1.5,1,0,29.5,1.5,0.416666667,0,0.5,,,,,,,,,,,,
kennego01,333,0,6782,2739,670,1196,1866,299,140,32,371,1055,2085,1143,675,452,1,1,22,0,200,85,19,29,54,6,1,1,9,37,72,34,22,17,0,0,8.2252252,5.603603604,2.012012012,3.591591592,0.897897898,0.42042042,0.096096096,20.36636637,1.114114114,0.548201439,0.66962963,1,3.863636364,2.454545455,0.863636364,1.318181818,0.272727273,0.045454545,0.045454545,9.090909091,0.409090909,0.472222222,0.772727273,
kennejo01,168,0,2705,962,148,193,602,140,0,0,97,321,973,366,286,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7261905,3.583333333,0.880952381,1.148809524,0.833333333,0,0,16.10119048,0.577380952,0.376156218,0.804195804,0,,,,,,,,,,,,
kennela01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kennepa01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,
kennepi01,7,0,52,12,0,0,8,9,0,0,0,6,21,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7142857,1.142857143,0,0,1.285714286,0,0,7.428571429,0,0.19047619,0.666666667,,,,,,,,,,,,,
kennewa01,5,0,91,50,0,0,37,5,0,0,0,14,46,18,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0000000,7.4,0,0,1,0,0,18.2,0,0.391304348,0.7,,,,,,,,,,,,,
kenonla01,752,0,24510,12954,2303,4398,6701,1672,952,247,1800,1723,11238,5476,2550,2000,14,2,57,0,1977,979,217,360,577,128,64,11,148,150,931,427,171,124,1,1,17.2260638,8.910904255,3.0625,5.848404255,2.223404255,1.265957447,0.328457447,32.59308511,2.393617021,0.487275316,0.784313725,0.142857143,17.1754386,10.12280702,3.807017544,6.315789474,2.245614035,1.122807018,0.192982456,34.68421053,2.596491228,0.458646617,0.725146199,1
kenvibi01,345,0,6778,2434,0,0,1206,715,0,0,0,670,2337,848,974,738,0,0,41,0,761,284,0,0,116,60,0,0,0,103,224,89,153,106,0,0,7.0550725,3.495652174,0,0,2.072463768,0,0,19.64637681,0,0.362858365,0.757700205,,6.926829268,2.829268293,0,0,1.463414634,0,0,18.56097561,0,0.397321429,0.692810458,
kerbeot01,6,0,0,36,0,0,0,0,0,0,0,11,0,16,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0000000,0,0,0,0,0,0,0,0,,0.5,,,,,,,,,,,,,
kernejo01,1,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,
kernwe01,5,0,0,41,0,0,0,0,0,0,0,8,0,13,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2000000,0,0,0,0,0,0,0,0,,0.681818182,,,,,,,,,,,,,
kerrija01,271,0,3572,2057,0,0,1286,667,0,0,0,858,1906,691,1020,675,0,0,11,0,94,92,0,0,40,24,0,0,0,47,86,30,55,32,0,0,7.5904059,4.745387454,0,0,2.461254613,0,0,13.18081181,0,0.362539349,0.661764706,,8.363636364,3.636363636,0,0,2.181818182,0,0,8.545454545,0,0.348837209,0.581818182,
kerrjo01,905,0,27783,12480,0,0,10092,2004,0,0,0,2287,11751,4909,3682,2662,0,0,76,0,2275,933,0,0,827,152,0,0,0,173,959,370,281,193,0,0,13.7900552,11.15138122,0,0,2.214364641,0,0,30.69944751,0,0.417751681,0.722976643,,12.27631579,10.88157895,0,0,2,0,0,29.93421053,0,0.385818561,0.68683274,
kerrst01,910,0,16207,5437,186,874,1060,1658,476,46,504,847,4263,2042,726,627,1599,726,128,0,1997,553,27,83,110,156,63,3,41,142,451,192,97,85,227,84,5.9747253,1.164835165,0.204395604,0.96043956,1.821978022,0.523076923,0.050549451,17.80989011,0.553846154,0.479005395,0.863636364,0.454033771,4.3203125,0.859375,0.2109375,0.6484375,1.21875,0.4921875,0.0234375,15.6015625,0.3203125,0.425720621,0.87628866,0.370044053
kerseje01,1153,0,28115,11825,2330,4009,6339,2134,1439,799,1583,3455,10166,4723,3364,2321,288,58,126,0,3394,1557,283,440,723,233,168,80,163,427,1277,599,491,357,21,2,10.2558543,5.497831743,2.020815265,3.477016479,1.850823938,1.248048569,0.692974848,24.38421509,1.372940156,0.464587842,0.689952438,0.201388889,12.35714286,5.738095238,2.246031746,3.492063492,1.849206349,1.333333333,0.634920635,26.93650794,1.293650794,0.469068128,0.727087576,0.095238095
kersuwa01,33,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4242424,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kerwito01,13,0,68,14,0,0,20,1,0,0,2,5,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0769231,1.538461538,0,0,0.076923077,0,0,5.230769231,0.153846154,0.318181818,0,,,,,,,,,,,,,
kesslal01,210,0,2937,1084,258,493,751,81,39,71,192,451,998,425,301,224,24,10,2,0,12,2,0,1,1,0,0,0,1,1,2,0,2,2,0,0,5.1619048,3.576190476,1.228571429,2.347619048,0.385714286,0.185714286,0.338095238,13.98571429,0.914285714,0.425851703,0.744186047,0.416666667,1,0.5,0,0.5,0,0,0,6,0.5,0,1,
